,date,tav,tmax,tmin,rad,station,season,year_season,year_season_ext
409378,2022-02-17,10.9,18.2,3.5,114.9,11,1,1.2022,W.2022
409379,2022-02-18,8.3,18.3,1.5,150.1,11,1,1.2022,W.2022
409380,2022-02-19,6.1,11.1,-1.2,124.0,11,1,1.2022,W.2022
409381,2022-02-20,6.0,14.4,-2.3,97.3,11,1,1.2022,W.2022
409382,2022-02-21,8.0,14.6,2.5,148.1,11,1,1.2022,W.2022
409383,2022-02-22,7.0,18.3,-1.9,184.5,11,1,1.2022,W.2022
409384,2022-02-23,6.3,15.8,-1.9,176.8,11,1,1.2022,W.2022
409385,2022-02-24,6.4,14.7,-0.4,123.5,11,1,1.2022,W.2022
409386,2022-02-25,6.9,12.5,-0.2,137.7,11,1,1.2022,W.2022
409387,2022-02-26,5.8,13.5,-4.2,176.9,11,1,1.2022,W.2022
409388,2022-02-27,8.2,14.9,2.4,127.3,11,1,1.2022,W.2022
409389,2022-02-28,7.0,17.3,-0.7,189.7,11,1,1.2022,W.2022
409696,2023-01-01,11.0,17.1,6.9,35.7,11,1,1.2023,W.2023
409697,2023-01-02,9.4,13.3,4.1,52.1,11,1,1.2023,W.2023
409698,2023-01-03,4.6,13.9,-1.2,98.3,11,1,1.2023,W.2023
409699,2023-01-04,4.8,16.2,-1.8,97.8,11,1,1.2023,W.2023
409700,2023-01-05,6.9,15.6,0.7,100.1,11,1,1.2023,W.2023
409701,2023-01-06,2.2,9.4,-1.8,97.6,11,1,1.2023,W.2023
409702,2023-01-07,3.5,6.9,1.0,21.9,11,1,1.2023,W.2023
409703,2023-01-08,7.6,8.9,6.3,13.1,11,1,1.2023,W.2023
409704,2023-01-09,6.6,12.6,1.6,85.5,11,1,1.2023,W.2023
409705,2023-01-10,4.3,12.6,-1.1,100.4,11,1,1.2023,W.2023
409706,2023-01-11,6.3,11.3,1.7,29.2,11,1,1.2023,W.2023
409707,2023-01-12,4.1,11.1,-0.8,91.3,11,1,1.2023,W.2023
409708,2023-01-13,6.3,14.6,1.3,80.8,11,1,1.2023,W.2023
409709,2023-01-14,3.9,10.3,-0.4,74.6,11,1,1.2023,W.2023
409710,2023-01-15,4.0,7.8,-0.8,46.5,11,1,1.2023,W.2023
409711,2023-01-16,5.7,8.9,3.8,24.7,11,1,1.2023,W.2023
409712,2023-01-17,4.9,10.4,1.5,59.7,11,1,1.2023,W.2023
409713,2023-01-18,1.7,4.7,0.3,50.6,11,1,1.2023,W.2023
409714,2023-01-19,3.1,7.7,-0.1,47.7,11,1,1.2023,W.2023
409715,2023-01-20,3.7,8.2,-2.2,117.6,11,1,1.2023,W.2023
409716,2023-01-21,2.0,7.5,-2.5,92.7,11,1,1.2023,W.2023
409717,2023-01-22,2.5,7.6,-2.3,124.4,11,1,1.2023,W.2023
409718,2023-01-23,1.5,3.7,-1.1,27.6,11,1,1.2023,W.2023
409719,2023-01-24,0.2,4.8,-3.4,60.5,11,1,1.2023,W.2023
409720,2023-01-25,1.2,6.5,-5.2,97.4,11,1,1.2023,W.2023
409721,2023-01-26,4.8,9.8,1.4,128.7,11,1,1.2023,W.2023
409722,2023-01-27,3.1,5.9,1.0,80.8,11,1,1.2023,W.2023
409723,2023-01-28,3.0,6.7,-0.5,120.0,11,1,1.2023,W.2023
409724,2023-01-29,1.8,6.4,-3.2,84.4,11,1,1.2023,W.2023
409725,2023-01-30,2.1,9.2,-3.4,135.5,11,1,1.2023,W.2023
409726,2023-01-31,5.5,12.1,0.4,136.4,11,1,1.2023,W.2023
409727,2023-02-01,4.1,11.3,-1.1,128.2,11,1,1.2023,W.2023
409728,2023-02-02,2.5,14.1,-4.8,141.7,11,1,1.2023,W.2023
409729,2023-02-03,3.8,17.7,-4.6,142.0,11,1,1.2023,W.2023
409730,2023-02-04,5.5,16.7,-2.9,148.8,11,1,1.2023,W.2023
409731,2023-02-05,6.3,13.1,0.1,141.8,11,1,1.2023,W.2023
409732,2023-02-06,5.4,11.2,-2.0,148.7,11,1,1.2023,W.2023
409733,2023-02-07,0.6,5.0,-4.4,24.6,11,1,1.2023,W.2023
409734,2023-02-08,3.6,10.3,-1.7,117.9,11,1,1.2023,W.2023
409735,2023-02-09,2.1,10.1,-3.0,144.7,11,1,1.2023,W.2023
409736,2023-02-10,0.5,9.4,-5.5,157.7,11,1,1.2023,W.2023
409737,2023-02-11,1.0,10.7,-5.0,162.9,11,1,1.2023,W.2023
409738,2023-02-12,1.9,11.3,-4.6,159.9,11,1,1.2023,W.2023
409739,2023-02-13,3.5,13.2,-3.2,160.6,11,1,1.2023,W.2023
409740,2023-02-14,4.8,11.9,-2.0,113.0,11,1,1.2023,W.2023
409741,2023-02-15,5.6,15.0,-1.0,158.1,11,1,1.2023,W.2023
409742,2023-02-16,5.6,18.8,-2.9,164.1,11,1,1.2023,W.2023
409743,2023-02-17,5.2,15.6,-1.7,159.7,11,1,1.2023,W.2023
409744,2023-02-18,5.5,17.2,-2.2,172.0,11,1,1.2023,W.2023
409745,2023-02-19,7.6,20.1,-1.4,159.3,11,1,1.2023,W.2023
409746,2023-02-20,9.3,18.9,2.1,149.5,11,1,1.2023,W.2023
409747,2023-02-21,8.5,16.3,2.0,116.6,11,1,1.2023,W.2023
409748,2023-02-22,8.7,13.2,4.7,56.6,11,1,1.2023,W.2023
409749,2023-02-23,4.1,8.0,0.9,43.7,11,1,1.2023,W.2023
409750,2023-02-24,2.4,8.7,-2.7,161.6,11,1,1.2023,W.2023
409751,2023-02-25,2.5,8.9,-4.1,94.5,11,1,1.2023,W.2023
409752,2023-02-26,3.8,7.7,-0.6,153.6,11,1,1.2023,W.2023
409753,2023-02-27,-1.0,1.4,-2.9,62.8,11,1,1.2023,W.2023
409754,2023-02-28,1.1,4.2,-2.5,57.2,11,1,1.2023,W.2023
410049,2000-01-01,4.8,10.1,1.7,76.6,10,1,1.2000,W.2000
410050,2000-01-02,3.2,7.9,0.8,72.1,10,1,1.2000,W.2000
410051,2000-01-03,2.9,6.3,1.0,77.4,10,1,1.2000,W.2000
410052,2000-01-04,0.8,4.6,-1.7,94.5,10,1,1.2000,W.2000
410053,2000-01-05,0.8,3.4,-1.3,63.4,10,1,1.2000,W.2000
410054,2000-01-06,-0.7,2.8,-2.1,76.2,10,1,1.2000,W.2000
410055,2000-01-07,1.3,7.4,-2.5,88.9,10,1,1.2000,W.2000
410056,2000-01-08,2.9,6.9,-0.0,33.3,10,1,1.2000,W.2000
410057,2000-01-09,3.8,6.9,0.5,27.0,10,1,1.2000,W.2000
410058,2000-01-10,3.6,8.8,-4.0,99.7,10,1,1.2000,W.2000
410059,2000-01-11,0.0,7.5,-4.3,99.6,10,1,1.2000,W.2000
410060,2000-01-12,0.8,8.0,-3.7,100.0,10,1,1.2000,W.2000
410061,2000-01-13,3.2,8.4,-2.0,87.4,10,1,1.2000,W.2000
410062,2000-01-14,6.3,9.2,4.4,72.6,10,1,1.2000,W.2000
410063,2000-01-15,5.2,10.2,0.5,50.7,10,1,1.2000,W.2000
410064,2000-01-16,2.1,8.1,-1.4,99.7,10,1,1.2000,W.2000
410065,2000-01-17,1.6,7.3,-2.8,102.5,10,1,1.2000,W.2000
410066,2000-01-18,3.1,13.6,-3.1,106.7,10,1,1.2000,W.2000
410067,2000-01-19,5.7,10.9,-1.2,111.8,10,1,1.2000,W.2000
410068,2000-01-20,0.1,8.3,-5.2,108.0,10,1,1.2000,W.2000
410069,2000-01-21,-0.6,8.9,-5.0,108.3,10,1,1.2000,W.2000
410070,2000-01-22,0.1,7.2,-5.6,115.1,10,1,1.2000,W.2000
410071,2000-01-23,4.3,6.8,2.3,108.5,10,1,1.2000,W.2000
410072,2000-01-24,2.3,6.4,-0.2,110.3,10,1,1.2000,W.2000
410073,2000-01-25,-1.3,6.2,-5.3,117.5,10,1,1.2000,W.2000
410074,2000-01-26,2.2,10.3,-3.5,84.0,10,1,1.2000,W.2000
410075,2000-01-27,3.9,10.1,-0.6,72.9,10,1,1.2000,W.2000
410076,2000-01-28,3.1,11.2,-1.5,102.3,10,1,1.2000,W.2000
410077,2000-01-29,5.0,11.8,-1.7,108.3,10,1,1.2000,W.2000
410078,2000-01-30,10.6,15.0,3.6,118.4,10,1,1.2000,W.2000
410079,2000-01-31,6.2,16.0,0.5,117.5,10,1,1.2000,W.2000
410080,2000-02-01,7.9,15.6,1.3,84.7,10,1,1.2000,W.2000
410081,2000-02-02,10.5,14.7,7.4,64.5,10,1,1.2000,W.2000
410082,2000-02-03,9.1,15.8,1.9,138.9,10,1,1.2000,W.2000
410083,2000-02-04,5.9,17.3,-0.6,137.9,10,1,1.2000,W.2000
410084,2000-02-05,6.7,17.3,0.8,118.3,10,1,1.2000,W.2000
410085,2000-02-06,5.5,14.1,0.3,99.5,10,1,1.2000,W.2000
410086,2000-02-07,9.1,14.0,3.2,89.7,10,1,1.2000,W.2000
410087,2000-02-08,11.6,17.7,6.9,122.6,10,1,1.2000,W.2000
410088,2000-02-09,8.9,14.1,1.4,141.7,10,1,1.2000,W.2000
410089,2000-02-10,6.4,14.7,-0.8,126.1,10,1,1.2000,W.2000
410090,2000-02-11,8.8,12.8,4.0,99.0,10,1,1.2000,W.2000
410091,2000-02-12,4.9,9.9,0.9,161.4,10,1,1.2000,W.2000
410092,2000-02-13,5.4,12.4,-0.5,72.3,10,1,1.2000,W.2000
410093,2000-02-14,11.3,14.4,9.7,96.5,10,1,1.2000,W.2000
410094,2000-02-15,11.1,15.5,8.7,151.0,10,1,1.2000,W.2000
410095,2000-02-16,7.8,10.8,5.6,60.6,10,1,1.2000,W.2000
410096,2000-02-17,9.1,12.9,5.7,69.8,10,1,1.2000,W.2000
410097,2000-02-18,11.2,14.6,9.1,100.7,10,1,1.2000,W.2000
410098,2000-02-19,10.2,12.3,8.7,122.3,10,1,1.2000,W.2000
410099,2000-02-20,7.8,13.2,0.6,176.0,10,1,1.2000,W.2000
410100,2000-02-21,4.6,13.1,-0.5,146.2,10,1,1.2000,W.2000
410101,2000-02-22,5.0,12.0,0.4,128.2,10,1,1.2000,W.2000
410102,2000-02-23,8.0,14.6,-0.2,162.4,10,1,1.2000,W.2000
410103,2000-02-24,10.2,17.1,4.6,178.7,10,1,1.2000,W.2000
410104,2000-02-25,8.9,18.7,2.9,168.5,10,1,1.2000,W.2000
410105,2000-02-26,9.5,19.2,3.2,172.3,10,1,1.2000,W.2000
410106,2000-02-27,10.1,21.2,2.9,182.3,10,1,1.2000,W.2000
410107,2000-02-28,9.7,16.9,3.2,145.4,10,1,1.2000,W.2000
410409,2001-01-01,8.9,12.0,4.7,17.8,10,1,1.2001,W.2001
410410,2001-01-05,9.9,13.3,6.4,9.3,10,1,1.2001,W.2001
410411,2001-01-06,7.2,9.8,5.1,27.3,10,1,1.2001,W.2001
410412,2001-01-07,6.1,9.2,3.2,59.5,10,1,1.2001,W.2001
410413,2001-01-08,3.2,7.1,0.1,62.7,10,1,1.2001,W.2001
410414,2001-01-09,5.4,8.2,1.2,12.2,10,1,1.2001,W.2001
410415,2001-01-10,8.8,12.6,5.5,43.6,10,1,1.2001,W.2001
410416,2001-01-11,10.4,12.1,9.0,15.0,10,1,1.2001,W.2001
410417,2001-01-12,9.8,15.3,5.7,98.3,10,1,1.2001,W.2001
410418,2001-01-13,10.2,12.0,5.8,35.6,10,1,1.2001,W.2001
410419,2001-01-14,6.8,10.5,-0.4,109.7,10,1,1.2001,W.2001
410420,2001-01-15,2.4,5.0,-0.3,22.0,10,1,1.2001,W.2001
410421,2001-01-16,4.5,7.3,3.1,49.9,10,1,1.2001,W.2001
410422,2001-01-17,4.4,9.9,1.7,85.2,10,1,1.2001,W.2001
410423,2001-01-18,4.5,5.6,2.8,17.3,10,1,1.2001,W.2001
410424,2001-01-19,6.6,10.5,2.9,51.1,10,1,1.2001,W.2001
410425,2001-01-20,6.6,9.9,1.9,31.7,10,1,1.2001,W.2001
410426,2001-01-21,4.6,10.4,0.8,104.6,10,1,1.2001,W.2001
410427,2001-01-22,5.1,8.2,2.4,12.8,10,1,1.2001,W.2001
410428,2001-01-23,9.9,13.3,6.3,57.4,10,1,1.2001,W.2001
410429,2001-01-24,11.2,13.4,9.2,67.4,10,1,1.2001,W.2001
410430,2001-01-25,6.8,10.9,3.4,84.0,10,1,1.2001,W.2001
410431,2001-01-26,2.8,5.0,0.3,21.1,10,1,1.2001,W.2001
410432,2001-01-27,6.9,11.2,2.9,96.7,10,1,1.2001,W.2001
410433,2001-01-28,4.2,7.2,1.7,43.2,10,1,1.2001,W.2001
410434,2001-01-29,5.8,8.5,4.4,110.2,10,1,1.2001,W.2001
410435,2001-01-30,6.2,9.2,4.1,121.9,10,1,1.2001,W.2001
410436,2001-01-31,9.2,12.3,7.4,144.2,10,1,1.2001,W.2001
410437,2001-02-01,7.2,10.7,3.7,117.7,10,1,1.2001,W.2001
410438,2001-02-02,7.7,13.7,3.3,110.4,10,1,1.2001,W.2001
410439,2001-02-03,7.0,15.1,2.4,127.1,10,1,1.2001,W.2001
410440,2001-02-04,7.0,13.9,2.2,114.1,10,1,1.2001,W.2001
410441,2001-02-05,8.0,12.3,3.5,75.1,10,1,1.2001,W.2001
410442,2001-02-06,12.5,14.8,9.5,35.4,10,1,1.2001,W.2001
410443,2001-02-07,10.9,14.4,7.6,26.1,10,1,1.2001,W.2001
410444,2001-02-08,8.5,12.0,4.1,81.9,10,1,1.2001,W.2001
410445,2001-02-09,5.4,10.9,1.4,131.8,10,1,1.2001,W.2001
410446,2001-02-10,6.9,14.1,0.2,80.3,10,1,1.2001,W.2001
410447,2001-02-11,8.8,18.2,3.7,152.1,10,1,1.2001,W.2001
410448,2001-02-12,9.6,17.7,3.0,155.2,10,1,1.2001,W.2001
410449,2001-02-13,9.5,12.5,6.8,75.9,10,1,1.2001,W.2001
410450,2001-02-14,7.2,11.6,3.5,93.9,10,1,1.2001,W.2001
410451,2001-02-15,6.4,14.2,1.4,143.5,10,1,1.2001,W.2001
410452,2001-02-16,6.0,14.9,0.7,163.3,10,1,1.2001,W.2001
410453,2001-02-17,6.0,12.9,0.0,165.4,10,1,1.2001,W.2001
410454,2001-02-18,4.1,9.8,-1.9,123.1,10,1,1.2001,W.2001
410455,2001-02-19,3.4,12.7,-2.6,173.5,10,1,1.2001,W.2001
410456,2001-02-20,5.7,16.1,-1.1,176.4,10,1,1.2001,W.2001
410457,2001-02-21,5.9,15.5,-0.3,170.1,10,1,1.2001,W.2001
410458,2001-02-22,6.6,17.2,-0.3,172.0,10,1,1.2001,W.2001
410459,2001-02-23,6.2,12.4,-0.4,180.7,10,1,1.2001,W.2001
410460,2001-02-24,6.9,9.9,3.5,118.6,10,1,1.2001,W.2001
410461,2001-02-25,3.2,6.0,0.5,192.3,10,1,1.2001,W.2001
410462,2001-02-26,3.4,9.2,-2.6,189.2,10,1,1.2001,W.2001
410463,2001-02-27,2.7,5.9,0.6,64.7,10,1,1.2001,W.2001
410464,2001-02-28,2.3,5.3,0.2,61.7,10,1,1.2001,W.2001
410771,2002-01-01,4.7,6.8,2.6,11.4,10,1,1.2002,W.2002
410772,2002-01-02,6.7,8.6,5.0,10.6,10,1,1.2002,W.2002
410773,2002-01-03,8.2,10.1,6.9,25.0,10,1,1.2002,W.2002
410774,2002-01-04,7.6,9.4,6.5,20.2,10,1,1.2002,W.2002
410775,2002-01-05,6.3,9.1,3.3,40.7,10,1,1.2002,W.2002
410776,2002-01-06,4.4,9.2,0.7,46.5,10,1,1.2002,W.2002
410777,2002-01-07,0.7,1.9,-0.7,36.3,10,1,1.2002,W.2002
410778,2002-01-08,4.5,9.2,0.9,35.7,10,1,1.2002,W.2002
410779,2002-01-09,6.9,10.4,3.9,45.7,10,1,1.2002,W.2002
410780,2002-01-10,5.0,10.1,1.1,61.3,10,1,1.2002,W.2002
410781,2002-01-11,2.3,9.5,-1.7,97.8,10,1,1.2002,W.2002
410782,2002-01-12,0.3,2.3,-1.9,73.1,10,1,1.2002,W.2002
410783,2002-01-13,5.1,10.6,0.6,51.8,10,1,1.2002,W.2002
410784,2002-01-14,9.4,11.8,6.7,36.2,10,1,1.2002,W.2002
410785,2002-01-15,5.9,9.6,2.3,37.2,10,1,1.2002,W.2002
410786,2002-01-16,6.4,9.7,3.4,107.1,10,1,1.2002,W.2002
410787,2002-01-17,3.1,9.7,-2.0,109.8,10,1,1.2002,W.2002
410788,2002-01-18,4.4,12.2,-0.4,109.0,10,1,1.2002,W.2002
410789,2002-01-19,3.9,10.5,-0.7,42.3,10,1,1.2002,W.2002
410790,2002-01-20,2.8,10.8,-1.7,108.1,10,1,1.2002,W.2002
410791,2002-01-21,4.9,14.0,-2.1,109.9,10,1,1.2002,W.2002
410792,2002-01-22,6.4,11.3,1.7,107.5,10,1,1.2002,W.2002
410793,2002-01-23,7.9,10.5,4.6,15.2,10,1,1.2002,W.2002
410794,2002-01-24,8.2,11.9,3.7,60.9,10,1,1.2002,W.2002
410795,2002-01-25,7.4,13.6,1.7,103.9,10,1,1.2002,W.2002
410796,2002-01-26,6.8,15.4,1.3,115.5,10,1,1.2002,W.2002
410797,2002-01-27,6.6,16.2,1.5,108.2,10,1,1.2002,W.2002
410798,2002-01-28,6.1,16.1,0.5,119.0,10,1,1.2002,W.2002
410799,2002-01-29,6.4,16.2,0.5,122.5,10,1,1.2002,W.2002
410800,2002-01-30,7.4,16.5,2.7,85.5,10,1,1.2002,W.2002
410801,2002-01-31,5.8,10.7,1.9,42.5,10,1,1.2002,W.2002
410802,2002-02-01,5.6,15.3,-0.3,129.3,10,1,1.2002,W.2002
410803,2002-02-02,8.1,19.3,-0.7,138.4,10,1,1.2002,W.2002
410804,2002-02-03,10.8,13.7,8.1,32.0,10,1,1.2002,W.2002
410805,2002-02-04,7.8,14.7,1.7,124.2,10,1,1.2002,W.2002
410806,2002-02-05,6.2,9.5,2.9,33.1,10,1,1.2002,W.2002
410807,2002-02-06,5.3,7.6,3.6,79.0,10,1,1.2002,W.2002
410808,2002-02-07,7.1,10.3,3.2,149.1,10,1,1.2002,W.2002
410809,2002-02-08,8.3,16.8,1.5,148.0,10,1,1.2002,W.2002
410810,2002-02-09,7.9,15.3,0.9,131.6,10,1,1.2002,W.2002
410811,2002-02-10,10.2,16.9,4.3,138.0,10,1,1.2002,W.2002
410812,2002-02-11,7.5,18.1,0.7,155.2,10,1,1.2002,W.2002
410813,2002-02-12,7.4,16.3,1.3,149.9,10,1,1.2002,W.2002
410814,2002-02-13,8.4,17.1,1.3,144.5,10,1,1.2002,W.2002
410815,2002-02-14,5.5,9.0,1.9,163.4,10,1,1.2002,W.2002
410816,2002-02-15,4.6,7.3,2.2,65.7,10,1,1.2002,W.2002
410817,2002-02-16,3.6,5.2,2.0,51.8,10,1,1.2002,W.2002
410818,2002-02-17,3.4,5.4,2.0,24.0,10,1,1.2002,W.2002
410819,2002-02-18,6.5,8.6,4.3,113.4,10,1,1.2002,W.2002
410820,2002-02-19,6.7,9.4,4.5,150.6,10,1,1.2002,W.2002
410821,2002-02-20,6.9,9.5,4.7,63.8,10,1,1.2002,W.2002
410822,2002-02-21,6.8,9.4,4.1,167.5,10,1,1.2002,W.2002
410823,2002-02-22,8.8,12.6,5.7,85.8,10,1,1.2002,W.2002
410824,2002-02-23,9.9,12.9,8.5,74.6,10,1,1.2002,W.2002
410825,2002-02-24,9.9,12.9,8.5,68.7,10,1,1.2002,W.2002
410826,2002-02-25,8.3,15.9,2.1,170.0,10,1,1.2002,W.2002
410827,2002-02-26,7.9,15.1,3.3,96.8,10,1,1.2002,W.2002
410828,2002-02-27,7.4,12.0,3.6,60.5,10,1,1.2002,W.2002
410829,2002-02-28,8.4,12.1,6.1,90.8,10,1,1.2002,W.2002
411136,2003-01-01,7.3,10.0,4.6,27.9,10,1,1.2003,W.2003
411137,2003-01-02,10.5,12.5,8.1,16.3,10,1,1.2003,W.2003
411138,2003-01-03,10.4,14.2,5.8,52.5,10,1,1.2003,W.2003
411139,2003-01-04,7.0,10.1,4.7,37.5,10,1,1.2003,W.2003
411140,2003-01-05,3.9,6.3,0.9,32.0,10,1,1.2003,W.2003
411141,2003-01-06,4.0,5.6,3.2,38.1,10,1,1.2003,W.2003
411142,2003-01-07,1.3,3.3,-0.7,18.7,10,1,1.2003,W.2003
411143,2003-01-08,4.0,8.3,1.5,53.7,10,1,1.2003,W.2003
411144,2003-01-09,2.2,3.1,1.1,18.7,10,1,1.2003,W.2003
411145,2003-01-10,1.3,3.2,-0.8,32.5,10,1,1.2003,W.2003
411146,2003-01-11,2.2,6.2,-2.9,105.8,10,1,1.2003,W.2003
411147,2003-01-12,-0.9,2.6,-4.6,101.4,10,1,1.2003,W.2003
411148,2003-01-13,0.4,10.7,-5.1,110.2,10,1,1.2003,W.2003
411149,2003-01-14,0.6,8.2,-3.7,106.7,10,1,1.2003,W.2003
411150,2003-01-15,1.3,8.2,-2.9,106.3,10,1,1.2003,W.2003
411151,2003-01-16,3.9,14.1,-1.8,106.9,10,1,1.2003,W.2003
411152,2003-01-17,2.7,7.6,-1.2,102.2,10,1,1.2003,W.2003
411153,2003-01-18,5.7,9.9,1.6,71.1,10,1,1.2003,W.2003
411154,2003-01-19,6.4,9.1,0.8,42.4,10,1,1.2003,W.2003
411155,2003-01-20,5.0,8.7,1.0,35.1,10,1,1.2003,W.2003
411156,2003-01-21,7.0,11.4,4.7,27.5,10,1,1.2003,W.2003
411157,2003-01-22,5.7,8.6,2.9,53.6,10,1,1.2003,W.2003
411158,2003-01-23,6.8,9.3,4.9,106.4,10,1,1.2003,W.2003
411159,2003-01-24,6.6,10.1,4.2,121.3,10,1,1.2003,W.2003
411160,2003-01-25,8.4,13.4,5.0,111.7,10,1,1.2003,W.2003
411161,2003-01-26,10.2,12.8,7.0,104.0,10,1,1.2003,W.2003
411162,2003-01-27,12.4,15.6,9.9,118.9,10,1,1.2003,W.2003
411163,2003-01-28,9.8,12.8,4.7,61.3,10,1,1.2003,W.2003
411164,2003-01-29,2.4,4.9,0.3,26.5,10,1,1.2003,W.2003
411165,2003-01-30,1.6,3.8,-2.4,30.0,10,1,1.2003,W.2003
411166,2003-01-31,-1.0,0.7,-3.1,122.9,10,1,1.2003,W.2003
411167,2003-02-01,2.7,4.9,-0.4,57.6,10,1,1.2003,W.2003
411168,2003-02-02,4.5,7.8,1.5,52.5,10,1,1.2003,W.2003
411169,2003-02-03,6.9,10.7,4.1,88.0,10,1,1.2003,W.2003
411170,2003-02-04,5.6,8.7,2.6,52.4,10,1,1.2003,W.2003
411171,2003-02-05,4.7,6.6,2.2,112.1,10,1,1.2003,W.2003
411172,2003-02-06,4.9,9.1,-0.8,144.2,10,1,1.2003,W.2003
411173,2003-02-07,3.1,11.4,-0.8,139.2,10,1,1.2003,W.2003
411174,2003-02-08,3.8,11.6,-0.9,143.7,10,1,1.2003,W.2003
411175,2003-02-09,5.9,11.6,-0.7,104.0,10,1,1.2003,W.2003
411176,2003-02-10,6.7,11.6,2.7,155.5,10,1,1.2003,W.2003
411177,2003-02-11,6.7,12.7,1.8,111.7,10,1,1.2003,W.2003
411178,2003-02-12,7.2,10.2,4.9,44.6,10,1,1.2003,W.2003
411179,2003-02-13,5.5,11.0,0.4,153.5,10,1,1.2003,W.2003
411180,2003-02-14,4.0,7.4,1.4,68.3,10,1,1.2003,W.2003
411181,2003-02-15,0.5,6.2,-4.5,156.1,10,1,1.2003,W.2003
411182,2003-02-16,-0.7,6.5,-7.7,173.1,10,1,1.2003,W.2003
411183,2003-02-17,-1.1,2.0,-3.5,164.9,10,1,1.2003,W.2003
411184,2003-02-18,-0.4,5.8,-7.5,160.1,10,1,1.2003,W.2003
411185,2003-02-19,3.0,5.0,0.7,16.5,10,1,1.2003,W.2003
411186,2003-02-20,3.8,5.8,1.4,31.9,10,1,1.2003,W.2003
411187,2003-02-21,5.6,13.0,-0.1,178.2,10,1,1.2003,W.2003
411188,2003-02-22,7.7,10.0,6.4,54.9,10,1,1.2003,W.2003
411189,2003-02-23,8.8,12.5,6.3,60.6,10,1,1.2003,W.2003
411190,2003-02-24,9.2,10.2,8.3,32.4,10,1,1.2003,W.2003
411191,2003-02-25,9.3,10.9,6.8,37.8,10,1,1.2003,W.2003
411192,2003-02-26,7.0,10.4,4.2,16.6,10,1,1.2003,W.2003
411193,2003-02-27,7.4,11.7,2.1,87.0,10,1,1.2003,W.2003
411194,2003-02-28,6.6,12.3,1.1,110.7,10,1,1.2003,W.2003
411501,2004-01-01,3.1,8.5,-0.8,29.4,10,1,1.2004,W.2004
411502,2004-01-02,6.5,8.6,4.6,88.5,10,1,1.2004,W.2004
411503,2004-01-03,5.2,6.9,4.0,60.6,10,1,1.2004,W.2004
411504,2004-01-04,7.5,12.2,4.7,81.5,10,1,1.2004,W.2004
411505,2004-01-05,4.2,10.9,0.6,96.5,10,1,1.2004,W.2004
411506,2004-01-06,2.9,9.0,-0.5,97.1,10,1,1.2004,W.2004
411507,2004-01-07,2.2,7.2,-1.1,95.7,10,1,1.2004,W.2004
411508,2004-01-08,5.1,9.9,0.6,54.4,10,1,1.2004,W.2004
411509,2004-01-09,11.1,16.6,7.0,69.2,10,1,1.2004,W.2004
411510,2004-01-10,13.5,14.7,10.8,36.7,10,1,1.2004,W.2004
411511,2004-01-11,10.6,14.5,7.5,57.9,10,1,1.2004,W.2004
411512,2004-01-12,8.5,11.4,5.9,40.1,10,1,1.2004,W.2004
411513,2004-01-13,8.6,12.1,6.4,38.9,10,1,1.2004,W.2004
411514,2004-01-14,8.7,10.5,6.0,35.6,10,1,1.2004,W.2004
411515,2004-01-15,6.8,11.9,3.9,104.0,10,1,1.2004,W.2004
411516,2004-01-16,4.4,8.6,0.8,62.6,10,1,1.2004,W.2004
411517,2004-01-17,6.5,11.1,3.5,49.1,10,1,1.2004,W.2004
411518,2004-01-18,4.2,6.6,2.3,118.8,10,1,1.2004,W.2004
411519,2004-01-19,4.9,9.1,2.4,109.5,10,1,1.2004,W.2004
411520,2004-01-20,6.8,9.0,3.5,33.6,10,1,1.2004,W.2004
411521,2004-01-21,8.9,11.0,7.2,40.4,10,1,1.2004,W.2004
411522,2004-01-22,7.1,12.4,2.0,99.9,10,1,1.2004,W.2004
411523,2004-01-23,10.5,14.8,5.8,47.0,10,1,1.2004,W.2004
411524,2004-01-24,11.4,14.7,7.6,83.6,10,1,1.2004,W.2004
411525,2004-01-25,5.1,8.5,1.7,49.0,10,1,1.2004,W.2004
411526,2004-01-26,8.0,11.9,5.8,59.1,10,1,1.2004,W.2004
411527,2004-01-27,6.2,9.8,3.4,73.5,10,1,1.2004,W.2004
411528,2004-01-28,3.5,6.1,1.0,93.9,10,1,1.2004,W.2004
411529,2004-01-29,3.4,7.8,0.1,43.8,10,1,1.2004,W.2004
411530,2004-01-30,4.1,9.5,-0.1,54.5,10,1,1.2004,W.2004
411531,2004-01-31,7.3,8.7,4.9,23.1,10,1,1.2004,W.2004
411532,2004-02-01,8.3,14.5,5.0,109.6,10,1,1.2004,W.2004
411533,2004-02-02,7.5,14.5,3.6,129.3,10,1,1.2004,W.2004
411534,2004-02-03,7.1,14.5,2.2,132.6,10,1,1.2004,W.2004
411535,2004-02-04,7.0,14.7,3.0,132.9,10,1,1.2004,W.2004
411536,2004-02-05,6.3,13.2,2.0,138.2,10,1,1.2004,W.2004
411537,2004-02-06,6.1,12.9,2.1,116.5,10,1,1.2004,W.2004
411538,2004-02-07,6.8,13.2,1.9,92.7,10,1,1.2004,W.2004
411539,2004-02-08,3.8,10.3,-0.3,113.9,10,1,1.2004,W.2004
411540,2004-02-09,4.3,12.1,-0.5,146.9,10,1,1.2004,W.2004
411541,2004-02-10,4.8,13.5,-0.3,151.0,10,1,1.2004,W.2004
